GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
202011732,2021-01-03T16:25:00,1,2020,17,ARI,LAR,AWAY,2,11,25,SoFi Stadium,Artificial,34,29,1,24.1,0,7,0,0,0,0,13,2,22:07,5,1,3,0,29,126,1.5,0,11,28,0.9,0,16,11,98,0,0,2.1,3,41.5,49,3,1,13.1,0,0,0,1,0,0,0,3,2,22,0,0,1,15,2,2,0,2,177,29.4,0,1,0,0,12,3,3,0,22,31,37:53:00,12,2,4,1,41,196,1.7,0,18,65,1.3,0,22,13,131,0,0,2,3.5,34.1,37.6,5,2,23.6,0,0,58.9,1,0,0,0,49,2,22,0,0,1,3,2,3,0,2,131,26.2,1,0,-1,29.4,0,0,-2,-1,11.8,5.2,12.9,0,0,-1,1,1,32.7,5.6,1.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,2,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,37,0,49,31,12,1,3,2,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,22,5,1,12,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,TRUE,Cardinals,Sunday,18,24,993002298,0,0,1,32,2021-01-03T00:00:00,2021-01-03T16:25:00,17517,1,32,17517
202011733,2021-01-03T13:00:00,1,2020,17,ATL,TB,AWAY,16,26,71,Raymond James Stadium,Grass,37,29,3,29.7,2.4,3,7,10,7,0,19,4,33:12:00,15,2,10,1,42,227,1.9,1,15,75,1.7,0,26,17,152,1,0,2,3.1,38.8,56.9,5,2,29.4,1,1,39.3,2,1,0,0,3,1,28,1,1,0,2,1,1,0,0,25,25.3,1,0,-1,10,13,0,21,0,15,28,26:48:00,16,2,12,1,38,286,2.6,2,13,55,1.5,0,24,15,230,1,0,3.3,5.2,37.3,68.9,4,2,32.1,0,0,0,2,1,0,0,1,1,14,0,0,0,3,2,1,0,0,0,0,0,1,0,35.3,0,-2,-1,0,3.2,1.7,2.2,23.6,0,1,1,0,5.3,4.6,0.8,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,31,0,3,3,2,2,0,0,2,2,0,0,0,0,0,1,1,0,0,0,1,30,0,0,21,13,0,3,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,26,11,0,2,1,1,1,1,0,0,0,0,0,0,16,0,0,0,0,0,TRUE,Falcons,Sunday,27,25,993002288,0,0,2,33,2021-01-03T00:00:00,2021-01-03T13:00:00,17513,2,33,17513
202011707,2021-01-03T13:00:00,1,2020,17,BAL,CIN,AWAY,22,1,41,Paul Brown Stadium,Artificial,21,12,2,26.5,-7.7,10,7,21,0,0,24,18,40:31:00,14,11,2,0,43,309,2.5,2,32,238,2.6,1,11,4,71,1,0,2.2,3.8,34.1,55.7,10,4,38.1,1,0,29.4,1,1,0,0,3,2,29,0,0,0,0,1,1,0,1,59,29.4,0,1,0,0,3,0,0,0,11,17,19:29,3,2,0,1,24,115,1.7,0,11,87,2.7,0,12,2,28,0,1,0.8,2.8,16.8,0,3,0,3.9,0,0,0,0,0,0,0,15,1,17,0,0,0,0,1,0,0,2,200,28.5,1,0,-1,44.2,0,0,1,0,12.4,3.3,0,0,0,0,-2,0,0,3.6,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,20,0,0,14,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,21,0,0,1,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,TRUE,Ravens,Sunday,11,12,993002292,0,0,3,7,2021-01-03T00:00:00,2021-01-03T13:00:00,17505,3,7,17505
202011704,2021-01-03T13:00:00,1,2020,17,BUF,MIA,HOME,33,15,82,Bills Stadium,Artificial,20,12,1,25.3,1.2,0,28,7,21,0,16,13,27:22:00,14,1,11,0,38,268,2.5,3,15,46,1.1,1,22,14,222,1,1,3.4,5.4,37.2,64.3,3,1,23.6,0,0,0,1,1,0,0,82,1,6,0,0,0,4,1,1,0,1,126,31.5,1,1,1,3,3,7,13,0,19,22,32:38:00,16,2,12,1,47,267,2,1,12,41,1.2,1,35,21,226,0,1,2.3,3.7,35.9,38,5,1,12.6,1,0,29.4,1,1,0,0,11,1,12,0,0,0,3,1,1,0,2,128,25.7,1,1,-1,58.9,0,1,0,0,11.8,2.3,2.6,39.3,0,-1,-1,0,4.2,1.8,0.6,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,49,1,19,1,32,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,4,0,0,1,2,29,6,0,3,4,0,0,0,0,0,0,0,49,0,16,0,0,0,0,0,22,5,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,TRUE,Bills,Sunday,23,35,993002283,0,0,4,19,2021-01-03T00:00:00,2021-01-03T13:00:00,17503,4,19,17503
202011705,2021-01-03T16:25:00,1,2020,17,CAR,NO,HOME,2,19,40,Bank of America Stadium,Grass,28,19,3,27.4,1.9,7,0,0,0,0,17,2,29:06:00,10,2,3,0,35,188,1.8,0,12,44,1.3,0,22,11,145,0,2,2.3,4.8,28.6,18.1,3,0,3.9,1,1,29.4,1,0,0,0,3,0,2,0,0,1,15,1,1,0,1,82,27.3,2,0,-3,7,9,10,7,0,18,32,30:54:00,12,3,4,0,38,204,1.9,1,18,92,1.8,0,19,13,112,1,0,2.1,3,40.5,68,5,2,25.3,0,0,58.9,2,1,0,0,65,1,18,0,0,1,3,2,2,0,2,123,24.6,0,2,2,14.7,0,-1,-1,-1,4.6,4.1,7.5,47.1,0,1,1,0,17.7,5.2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,2,2,2,0,0,1,1,0,0,0,0,0,1,1,0,1,12,0,0,2,53,19,26,1,3,1,1,0,0,0,0,0,0,3,0,12,0,0,0,0,0,21,4,1,15,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,TRUE,Panthers,Sunday,24,20,993002311,0,0,5,22,2021-01-03T00:00:00,2021-01-03T16:25:00,17514,5,22,17514
202011706,2021-01-03T16:25:00,1,2020,17,CHI,GB,HOME,6,21,51,Soldier Field,Grass,16,12,2,28.6,1.6,7,6,3,0,0,21,17,35:29:00,12,3,4,0,44,210,1.7,0,18,64,1.2,0,25,19,146,0,0,2,2.6,46.3,47.9,5,2,23.6,2,2,49.1,2,0,0,0,0,0,6,0,0,0,1,2,1,0,0,31,31.2,1,0,-1,0,21,0,14,0,14,18,24:31:00,10,1,5,0,26,186,2.5,2,11,47,1.5,0,14,11,140,1,0,3.4,4.3,46.6,86.8,2,1,33.6,0,0,0,1,1,0,0,18,1,18,0,0,0,1,1,2,0,1,51,25.6,0,1,0,11.8,0,1,-1,0,5.5,14.1,2.3,58.9,0,-2,1,0,5.6,2.4,1.4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,31,0,0,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,47,0,14,19,6,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,29,19,0,1,2,1,0,0,0,0,0,0,2,0,14,0,0,0,0,0,TRUE,Bears,Sunday,25,15,993002303,0,0,6,12,2021-01-03T00:00:00,2021-01-03T16:25:00,17504,6,12,17504
202011707,2021-01-03T13:00:00,1,2020,17,CIN,BAL,HOME,1,22,41,Paul Brown Stadium,Artificial,21,12,2,26.5,4.5,0,3,0,0,0,11,17,19:29,3,2,0,1,24,115,1.7,0,11,87,2.7,0,12,2,28,0,1,0.8,2.8,16.8,0,3,0,3.9,0,0,0,0,0,0,0,15,1,17,0,0,0,0,1,0,0,2,200,28.5,1,0,-1,10,7,21,0,0,24,18,40:31:00,14,11,2,0,43,309,2.5,2,32,238,2.6,1,11,4,71,1,0,2.2,3.8,34.1,55.7,10,4,38.1,1,0,29.4,1,1,0,0,3,2,29,0,0,0,0,1,1,0,1,59,29.4,0,1,0,0,0,0,-2,0,0,3.6,0,44.2,0,0,1,0,12.4,3.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,20,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,1,3,0,0,1,0,27,21,0,0,1,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,14,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,TRUE,Bengals,Sunday,12,11,993002293,0,0,7,3,2021-01-03T00:00:00,2021-01-03T13:00:00,17505,7,3,17505
202011708,2021-01-03T13:00:00,1,2020,17,CLE,PIT,HOME,14,13,46,FirstEnergy Stadium,Grass,21,12,3,26.2,-5.9,7,3,7,7,0,19,3,32:10:00,12,3,5,0,37,211,2,1,18,113,2.2,1,16,10,98,0,0,2.1,3.4,37.1,54.5,4,2,29.4,1,0,0,1,1,0,0,20,1,11,0,0,1,18,2,1,0,1,82,27.3,0,0,0,0,6,3,13,0,16,29,27:50:00,11,2,5,0,38,232,2.1,1,12,50,1.5,0,26,15,182,1,0,2.4,4.1,34.8,50.8,10,3,27.7,1,1,58.9,1,0,0,0,1,1,5,0,0,0,3,1,2,0,1,77,25.5,0,0,-1,39.3,0,0,-2,-2,5.2,3.9,12.9,29.4,0,-1,1,1,11.4,4.5,0.8,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,71,0,18,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,31,0,0,25,5,0,3,2,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,29,11,1,18,1,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,TRUE,Browns,Sunday,18,27,993002287,0,0,8,28,2021-01-03T00:00:00,2021-01-03T13:00:00,17506,8,28,17506
202011723,2021-01-03T13:00:00,1,2020,17,DAL,NYG,AWAY,11,14,42,MetLife Stadium,Artificial,23,59,4,25.6,-1.2,3,6,7,3,0,19,19,32:33:00,15,3,6,1,47,181,1.3,0,16,64,1.4,0,28,17,117,0,0,1.5,2.4,36.3,36.7,10,2,20.8,0,0,58.9,1,0,0,0,1,2,34,0,0,2,26,2,1,0,2,171,28.6,0,1,0,6,14,0,3,0,16,16,27:27:00,13,2,5,1,32,198,2.1,1,16,74,1.6,0,15,10,124,1,0,2.9,4.3,40.1,61.2,2,0,0,0,0,0,0,0,0,0,23,2,27,0,0,1,11,3,3,0,2,133,26.6,1,0,-1,14.7,0,-2,-4,-2,5,13.1,11.3,58.9,0,1,2,1,21.8,10,2.6,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,1,36,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,23,1,37,0,0,19,14,1,11,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,31,19,2,27,2,0,0,0,0,0,0,0,12,0,14,0,0,0,0,0,TRUE,Cowboys,Sunday,31,16,993002290,0,0,9,23,2021-01-03T00:00:00,2021-01-03T13:00:00,17511,9,23,17511
202011710,2021-01-03T16:25:00,1,2020,17,DEN,LV,HOME,18,19,63,Empower Field at Mile High,Grass,24,15,2,30,0.9,10,0,6,15,0,19,12,33:20:00,14,2,5,1,44,263,2,1,19,72,1.3,0,24,15,191,1,0,2.7,4.5,35.9,60.1,6,2,25.8,0,0,0,2,1,0,0,34,1,16,0,0,1,5,2,1,0,1,99,24.7,0,1,1,3,14,0,15,0,15,24,26:40:00,13,3,5,0,38,274,2.5,1,14,62,1.6,1,22,14,211,1,1,3.3,5.2,37.2,52.8,5,2,22.7,1,1,58.9,1,0,0,0,12,5,65,1,1,1,4,1,2,0,1,117,29.3,1,0,-2,23.6,0,1,-2,0,3,10.1,4.7,29.4,0,-2,1,-1,5.4,2.4,2.5,2,2,2,0,0,1,1,0,1,0,0,0,2,1,1,1,19,0,6,1,12,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,19,15,1,4,2,1,1,2,0,0,0,0,11,0,6,0,0,0,0,0,30,14,1,5,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,TRUE,Broncos,Sunday,25,24,993002309,0,0,10,25,2021-01-03T00:00:00,2021-01-03T16:25:00,17516,10,25,17516
202011711,2021-01-03T13:00:00,1,2020,17,DET,MIN,HOME,21,22,72,Ford Field,Artificial,20,12,1,31.5,1,6,10,13,6,0,14,28,24:47:00,12,3,4,0,32,246,2.7,2,13,76,2,1,18,12,170,1,0,3.2,5,38,66.8,3,2,29.4,0,0,58.9,1,1,0,0,13,2,30,0,0,0,2,2,2,0,1,59,29.7,1,0,-1,7,14,10,6,0,21,5,35:13:00,18,3,12,1,44,299,2.4,2,18,74,1.4,1,24,16,226,1,0,3.3,4.8,41.2,73.8,5,1,18.1,1,1,58.9,2,1,0,0,17,1,21,0,0,1,13,0,1,0,1,81,26.9,0,1,1,58.9,0,1,1,1,11.4,4,3.1,29.4,0,-2,-1,-1,10.7,1.1,2.4,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,1,13,1,64,0,0,2,2,1,0,0,2,1,0,0,0,0,0,1,0,0,1,12,1,63,0,3,31,10,1,13,2,1,0,0,0,0,0,0,4,0,41,0,0,0,0,0,21,5,0,2,2,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,TRUE,Lions,Sunday,19,25,993002295,0,0,11,20,2021-01-03T00:00:00,2021-01-03T13:00:00,17507,11,20,17507
202011706,2021-01-03T16:25:00,1,2020,17,GB,CHI,AWAY,21,6,51,Soldier Field,Grass,16,12,2,28.6,-2.7,0,21,0,14,0,14,18,24:31:00,10,1,5,0,26,186,2.5,2,11,47,1.5,0,14,11,140,1,0,3.4,4.3,46.6,86.8,2,1,33.6,0,0,0,1,1,0,0,18,1,18,0,0,0,1,1,2,0,1,51,25.6,0,1,0,7,6,3,0,0,21,17,35:29:00,12,3,4,0,44,210,1.7,0,18,64,1.2,0,25,19,146,0,0,2,2.6,46.3,47.9,5,2,23.6,2,2,49.1,2,0,0,0,0,0,6,0,0,0,1,2,1,0,0,31,31.2,1,0,-1,58.9,0,-2,1,0,5.6,2.4,4,11.8,0,1,-1,0,5.5,14.1,0.8,2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,47,0,14,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,31,0,0,29,19,0,1,2,1,0,0,0,0,0,0,2,0,14,0,0,0,0,0,19,6,0,1,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,TRUE,Packers,Sunday,15,25,993002302,0,0,12,6,2021-01-03T00:00:00,2021-01-03T16:25:00,17504,12,6,17504
202011713,2021-01-03T16:25:00,1,2020,17,HOU,TEN,HOME,22,24,79,NRG Stadium,Artificial,34,29,3,32.7,2.4,3,6,19,10,0,16,33,28:56:00,15,2,10,1,36,269,2.6,1,10,57,1.9,0,24,17,213,1,0,3.1,4.3,42.7,67.6,4,2,24.6,0,0,58.9,2,1,0,0,1,2,26,0,0,1,14,3,2,0,0,25,24.7,0,0,0,3,14,14,10,0,18,1,31:04:00,16,10,3,0,41,290,2.4,2,24,170,2.4,1,16,11,120,0,0,2.6,3.9,39.3,59.8,3,2,41.2,0,0,0,2,1,0,0,1,2,29,0,0,1,4,2,1,0,0,27,27.1,0,0,0,23.6,0,1,1,-1,10.1,16.3,9.1,47.1,0,-1,-2,1,13.8,4.7,2.4,3,3,3,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,56,0,0,2,1,1,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,6,0,1,26,17,1,4,1,1,1,0,0,0,0,0,1,0,15,0,0,0,0,0,24,10,1,14,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,TRUE,Texans,Sunday,26,17,993002301,0,0,13,34,2021-01-03T00:00:00,2021-01-03T16:25:00,17515,13,34,17515
202011714,2021-01-03T16:25:00,1,2020,17,IND,JAX,HOME,16,5,42,Lucas Oil Stadium,Artificial,19,14,1,28.6,-9.1,10,10,0,8,0,19,22,33:38:00,14,4,3,1,38,257,2.4,1,22,161,2.6,1,16,10,97,0,0,2.1,3.3,37.1,45.2,3,1,17.7,0,0,0,1,1,0,0,38,0,5,0,0,0,0,4,3,0,1,102,25.4,0,0,0,0,7,7,0,0,15,13,26:22:00,11,1,5,0,38,167,1.5,1,10,31,1.1,0,25,15,135,1,0,1.9,3.1,36.5,54.4,5,2,19.6,1,0,0,1,1,0,0,21,1,32,0,0,2,18,0,1,0,2,197,28.2,0,0,0,29.4,0,3,1,2,27.7,13.5,0,58.9,0,-6,-2,-4,3.7,1.3,4.3,2,2,1,0,0,1,1,0,1,0,0,0,1,1,0,1,24,0,14,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,6,1,28,0,11,30,4,2,18,2,0,0,15,0,0,0,0,5,0,14,0,0,0,0,0,29,12,0,0,1,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,TRUE,Colts,Sunday,16,28,993002305,0,0,14,15,2021-01-03T00:00:00,2021-01-03T16:25:00,17508,14,15,17508
202011714,2021-01-03T16:25:00,1,2020,17,JAX,IND,AWAY,5,16,42,Lucas Oil Stadium,Artificial,19,14,1,28.6,5.4,0,7,7,0,0,15,13,26:22:00,11,1,5,0,38,167,1.5,1,10,31,1.1,0,25,15,135,1,0,1.9,3.1,36.5,54.4,5,2,19.6,1,0,0,1,1,0,0,21,1,32,0,0,2,18,0,1,0,2,197,28.2,0,0,0,10,10,0,8,0,19,22,33:38:00,14,4,3,1,38,257,2.4,1,22,161,2.6,1,16,10,97,0,0,2.1,3.3,37.1,45.2,3,1,17.7,0,0,0,1,1,0,0,38,0,5,0,0,0,0,4,3,0,1,102,25.4,0,0,0,58.9,0,-6,-2,-4,3.7,1.3,12.5,29.4,0,3,1,2,27.7,13.5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,6,1,28,0,11,2,2,1,0,0,1,1,0,1,0,0,0,1,1,0,1,24,0,14,0,0,29,12,0,0,1,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,30,4,2,18,2,0,0,15,0,0,0,0,5,0,14,0,0,0,0,0,TRUE,Jaguars,Sunday,28,16,993002304,0,0,15,14,2021-01-03T00:00:00,2021-01-03T16:25:00,17508,15,14,17508
202011716,2021-01-03T16:25:00,1,2020,17,KC,LAC,HOME,12,22,59,Arrowhead Stadium,Grass,19,12,2,25.6,2.3,7,7,0,7,0,15,3,25:09:00,11,1,5,0,29,158,1.9,1,10,30,1,0,19,14,128,1,0,2.4,3.3,42.3,65.4,3,2,39.3,0,0,0,1,1,0,0,0,2,41,0,0,0,0,2,1,0,1,48,24.1,0,0,-1,7,17,7,7,0,20,30,34:51:00,17,3,6,1,41,245,2.1,2,21,80,1.4,1,18,13,166,1,0,3.2,4.4,41.8,77.3,2,1,25.3,0,0,0,2,1,0,0,0,1,14,0,0,1,12,2,1,0,1,51,25.6,0,0,0,58.9,0,0,1,1,4,5.1,3,39.3,0,0,-1,-1,4.1,5.3,3.1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,98,0,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,15,0,0,27,6,1,12,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,20,6,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,TRUE,Chiefs,Sunday,19,20,993002307,0,0,16,29,2021-01-03T00:00:00,2021-01-03T16:25:00,17509,16,29,17509
202011716,2021-01-03T16:25:00,1,2020,17,LAC,KC,AWAY,22,12,59,Arrowhead Stadium,Grass,19,12,2,25.6,-3.8,7,17,7,7,0,20,30,34:51:00,17,3,6,1,41,245,2.1,2,21,80,1.4,1,18,13,166,1,0,3.2,4.4,41.8,77.3,2,1,25.3,0,0,0,2,1,0,0,0,1,14,0,0,1,12,2,1,0,1,51,25.6,0,0,0,7,7,0,7,0,15,3,25:09:00,11,1,5,0,29,158,1.9,1,10,30,1,0,19,14,128,1,0,2.4,3.3,42.3,65.4,3,2,39.3,0,0,0,1,1,0,0,0,2,41,0,0,0,0,2,1,0,1,48,24.1,0,0,-1,39.3,0,0,-1,-1,4.1,5.3,8.8,58.9,0,0,1,1,4,5.1,1,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,15,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,98,0,0,20,6,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,27,6,1,12,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,TRUE,Chargers,Sunday,20,19,993002306,0,0,29,16,2021-01-03T00:00:00,2021-01-03T16:25:00,17509,29,16,17509
202011732,2021-01-03T16:25:00,1,2020,17,LAR,ARI,HOME,11,2,25,SoFi Stadium,Artificial,34,29,1,24.1,0,0,12,3,3,0,22,31,37:53:00,12,2,4,1,41,196,1.7,0,18,65,1.3,0,22,13,131,0,0,2,3.5,34.1,37.6,5,2,23.6,0,0,58.9,1,0,0,0,49,2,22,0,0,1,3,2,3,0,2,131,26.2,1,0,-1,7,0,0,0,0,13,2,22:07,5,1,3,0,29,126,1.5,0,11,28,0.9,0,16,11,98,0,0,2.1,3,41.5,49,3,1,13.1,0,0,0,1,0,0,0,3,2,22,0,0,1,15,2,2,0,2,177,29.4,0,1,0,0,0,-1,1,1,32.7,5.6,5,29.4,0,0,-2,-1,11.8,5.2,4.5,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,37,0,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,2,22,5,1,12,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,31,12,1,3,2,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,TRUE,Rams,Sunday,24,18,993002299,0,0,32,1,2021-01-03T00:00:00,2021-01-03T16:25:00,17517,32,1,17517
